customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type_id,paperless_billing,payment_type_id,monthly_charges,total_charges,churn,contract_type,internet_service_type,payment_type
5494-HECPR,Female,0,No,No,1,Yes,No,2,No,No,No,No,Yes,No,1,Yes,1,80.25,80.25,Yes,Month-to-month,Fiber optic,Electronic check
5498-TXHLF,Female,0,Yes,Yes,34,Yes,Yes,2,No,No,Yes,No,Yes,No,1,No,1,87.45,2874.15,Yes,Month-to-month,Fiber optic,Electronic check
5502-RLUYV,Female,0,Yes,Yes,69,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,1,Yes,1,103.95,7446.9,Yes,Month-to-month,Fiber optic,Electronic check
5515-AKOAJ,Female,0,No,No,54,Yes,Yes,2,No,No,No,Yes,Yes,Yes,1,Yes,1,100.1,5440.9,Yes,Month-to-month,Fiber optic,Electronic check
5519-NPHVG,Female,0,No,No,12,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,1,94.2,1046.1,Yes,Month-to-month,Fiber optic,Electronic check
5519-YLDGW,Female,0,Yes,No,21,Yes,Yes,2,Yes,No,Yes,No,Yes,Yes,1,Yes,1,103.9,2254.2,Yes,Month-to-month,Fiber optic,Electronic check
5520-FVEWJ,Female,0,Yes,Yes,12,Yes,Yes,2,No,Yes,Yes,No,No,No,1,Yes,1,84.5,916.9,Yes,Month-to-month,Fiber optic,Electronic check
5522-NYKPB,Male,0,Yes,Yes,25,Yes,No,2,No,No,No,Yes,Yes,No,1,No,1,85.9,2199.05,No,Month-to-month,Fiber optic,Electronic check
5536-RTPWK,Male,0,Yes,No,49,Yes,Yes,2,No,Yes,No,No,Yes,Yes,1,Yes,3,99.05,4853.75,Yes,Month-to-month,Fiber optic,Bank transfer (automatic)
5536-SLHPM,Female,0,Yes,No,55,Yes,Yes,2,No,No,Yes,No,No,No,1,Yes,1,77.75,4458.15,Yes,Month-to-month,Fiber optic,Electronic check
5539-TMZLF,Male,1,No,No,1,Yes,No,2,No,No,No,No,No,No,1,Yes,1,69.75,69.75,Yes,Month-to-month,Fiber optic,Electronic check
5542-TBBWB,Male,0,No,No,1,Yes,No,2,No,No,No,No,No,No,1,Yes,1,69.9,69.9,No,Month-to-month,Fiber optic,Electronic check
5550-VFRLC,Female,1,No,No,1,Yes,No,2,No,No,No,No,No,No,1,Yes,1,69.85,69.85,Yes,Month-to-month,Fiber optic,Electronic check
5561-NWEVX,Female,1,Yes,No,2,Yes,Yes,2,No,No,Yes,No,No,No,1,No,1,79.2,172.85,Yes,Month-to-month,Fiber optic,Electronic check
5564-NEMQO,Female,1,No,No,1,Yes,No,2,No,No,Yes,No,No,No,1,Yes,3,75.3,75.3,Yes,Month-to-month,Fiber optic,Bank transfer (automatic)
5565-FILXA,Female,1,No,No,16,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,1,96.15,1529.2,Yes,Month-to-month,Fiber optic,Electronic check
5567-WSELE,Male,1,Yes,No,3,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,1,94.6,279.55,Yes,Month-to-month,Fiber optic,Electronic check
5569-KGJHX,Female,0,Yes,Yes,9,Yes,Yes,2,No,No,No,No,Yes,No,1,Yes,3,85.35,754.65,Yes,Month-to-month,Fiber optic,Bank transfer (automatic)
5569-OUICF,Female,1,Yes,No,28,Yes,Yes,2,No,No,No,Yes,Yes,Yes,1,Yes,4,101.3,2812.2,Yes,Month-to-month,Fiber optic,Credit card (automatic)
5570-PTWEH,Female,0,Yes,No,3,Yes,Yes,2,No,No,No,No,No,No,1,Yes,4,75.15,216.75,Yes,Month-to-month,Fiber optic,Credit card (automatic)
5572-ZDXHY,Female,0,No,No,22,Yes,No,2,No,Yes,No,No,No,Yes,1,Yes,2,84.3,1855.65,Yes,Month-to-month,Fiber optic,Mailed check
5575-TPIZQ,Male,0,No,No,46,Yes,Yes,2,Yes,No,No,No,Yes,No,1,Yes,4,89.15,4245.55,No,Month-to-month,Fiber optic,Credit card (automatic)
5583-SXDAG,Male,0,Yes,No,1,Yes,No,2,No,No,No,No,No,No,1,No,1,70.0,70,Yes,Month-to-month,Fiber optic,Electronic check
5590-BYNII,Male,0,No,No,22,Yes,Yes,2,Yes,No,No,No,Yes,Yes,1,Yes,1,100.75,2095,Yes,Month-to-month,Fiber optic,Electronic check
5597-GLBUC,Female,0,No,No,1,Yes,No,2,No,No,Yes,No,Yes,No,1,Yes,1,85.45,85.45,Yes,Month-to-month,Fiber optic,Electronic check
5599-HVLTW,Female,1,No,No,14,Yes,Yes,2,No,No,Yes,No,No,No,1,Yes,3,80.35,1058.1,No,Month-to-month,Fiber optic,Bank transfer (automatic)
5600-KTXFM,Male,0,Yes,Yes,2,Yes,No,2,No,No,No,No,No,No,1,No,2,69.95,143.9,No,Month-to-month,Fiber optic,Mailed check
5605-IYGFG,Female,0,No,No,7,Yes,No,2,No,No,No,No,No,No,1,Yes,3,69.85,515.45,No,Month-to-month,Fiber optic,Bank transfer (automatic)
5606-AMZBO,Female,0,Yes,No,10,Yes,Yes,2,Yes,No,No,No,No,No,1,Yes,4,78.15,765.15,No,Month-to-month,Fiber optic,Credit card (automatic)
5609-CEBID,Female,1,No,No,20,Yes,Yes,2,No,Yes,Yes,No,No,Yes,1,Yes,1,94.1,1782.4,Yes,Month-to-month,Fiber optic,Electronic check
5609-IMCGG,Female,0,No,No,15,Yes,Yes,2,Yes,No,Yes,No,No,No,1,Yes,4,84.35,1302.65,No,Month-to-month,Fiber optic,Credit card (automatic)
5626-MGTUK,Female,0,No,No,20,Yes,Yes,2,Yes,No,No,No,Yes,No,1,Yes,3,89.1,1879.25,No,Month-to-month,Fiber optic,Bank transfer (automatic)
5628-FCGYG,Male,0,No,No,21,Yes,Yes,2,No,No,No,No,No,Yes,1,Yes,1,84.1,1737.45,No,Month-to-month,Fiber optic,Electronic check
5628-RKIFK,Female,1,No,No,49,Yes,Yes,2,Yes,No,No,No,Yes,Yes,1,No,4,101.55,5070.4,No,Month-to-month,Fiber optic,Credit card (automatic)
5630-IXDXV,Female,0,No,No,47,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,1,Yes,1,106.35,4849.1,No,Month-to-month,Fiber optic,Electronic check
5644-PDMZC,Female,1,No,No,2,Yes,Yes,2,No,Yes,No,No,No,Yes,1,No,1,89.5,161.5,Yes,Month-to-month,Fiber optic,Electronic check
5647-FXOTP,Female,1,Yes,No,60,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,1,Yes,1,105.9,6401.25,No,Month-to-month,Fiber optic,Electronic check
5649-ANRML,Male,1,No,No,2,Yes,No,2,No,Yes,Yes,Yes,No,Yes,1,Yes,4,95.1,180.25,Yes,Month-to-month,Fiber optic,Credit card (automatic)
5649-RXQTV,Male,0,No,No,51,Yes,No,2,No,Yes,Yes,No,Yes,Yes,1,Yes,1,99.0,5038.15,No,Month-to-month,Fiber optic,Electronic check
5650-YLIBA,Male,0,No,No,31,Yes,Yes,2,No,Yes,No,No,No,No,1,Yes,1,81.15,2640.55,No,Month-to-month,Fiber optic,Electronic check
5651-YLPRD,Female,0,Yes,Yes,32,Yes,No,2,No,Yes,No,No,Yes,No,1,Yes,1,86.1,2723.75,No,Month-to-month,Fiber optic,Electronic check
5652-MSDEY,Female,0,No,No,10,Yes,Yes,2,No,No,No,No,No,No,1,Yes,2,75.75,777.3,No,Month-to-month,Fiber optic,Mailed check
5655-JSMZM,Male,1,No,No,49,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,1,96.2,4718.25,Yes,Month-to-month,Fiber optic,Electronic check
5666-CYCYZ,Female,0,No,No,24,Yes,Yes,2,No,No,No,Yes,No,Yes,1,Yes,1,89.55,2259.35,No,Month-to-month,Fiber optic,Electronic check
5685-IIXLY,Female,0,Yes,Yes,5,Yes,No,2,No,Yes,No,No,No,Yes,1,Yes,1,83.6,404.2,Yes,Month-to-month,Fiber optic,Electronic check
5692-ICXLW,Male,1,No,No,31,Yes,Yes,2,No,Yes,No,No,Yes,No,1,Yes,1,90.7,2845.15,No,Month-to-month,Fiber optic,Electronic check
5698-BQJOH,Female,0,No,No,9,Yes,Yes,2,No,No,No,No,Yes,Yes,1,No,1,94.4,857.25,Yes,Month-to-month,Fiber optic,Electronic check
5701-YVSVF,Female,1,Yes,No,11,Yes,No,2,No,No,No,Yes,Yes,No,1,Yes,1,82.9,880.05,No,Month-to-month,Fiber optic,Electronic check
5708-EVONK,Female,0,Yes,Yes,58,Yes,Yes,2,Yes,Yes,No,No,No,Yes,1,Yes,3,93.4,5435.6,Yes,Month-to-month,Fiber optic,Bank transfer (automatic)
5712-AHQNN,Female,0,No,No,43,Yes,No,2,No,Yes,Yes,No,Yes,No,1,Yes,1,91.65,3954.1,No,Month-to-month,Fiber optic,Electronic check
5712-PTIWW,Male,0,No,No,2,Yes,No,2,No,No,Yes,Yes,No,No,1,Yes,1,79.85,152.45,Yes,Month-to-month,Fiber optic,Electronic check
5729-KLZAR,Female,0,Yes,Yes,4,Yes,No,2,No,No,No,No,No,Yes,1,No,1,80.85,302.75,Yes,Month-to-month,Fiber optic,Electronic check
5740-YHGTW,Male,0,Yes,Yes,70,Yes,Yes,2,Yes,Yes,No,No,Yes,No,1,Yes,4,97.55,6669.05,No,Month-to-month,Fiber optic,Credit card (automatic)
5747-PMBSQ,Male,1,Yes,No,10,Yes,No,2,No,Yes,Yes,Yes,Yes,No,1,Yes,2,92.5,934.1,Yes,Month-to-month,Fiber optic,Mailed check
5760-FXFVO,Male,0,No,No,6,Yes,No,2,Yes,Yes,No,No,No,No,1,Yes,1,78.95,494.95,No,Month-to-month,Fiber optic,Electronic check
5760-IFJOZ,Male,0,No,No,3,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,1,No,2,107.95,313.6,No,Month-to-month,Fiber optic,Mailed check
5797-APWZC,Female,0,No,No,1,Yes,No,2,No,No,No,No,Yes,Yes,1,No,1,90.6,90.6,Yes,Month-to-month,Fiber optic,Electronic check
5804-HYIEZ,Male,0,Yes,Yes,70,Yes,Yes,2,Yes,Yes,No,No,Yes,Yes,1,Yes,1,106.05,7554.05,No,Month-to-month,Fiber optic,Electronic check
5804-LEPIM,Female,1,No,No,2,Yes,No,2,No,No,No,No,No,No,1,Yes,1,70.35,139.05,Yes,Month-to-month,Fiber optic,Electronic check
5813-UECBU,Male,1,No,No,33,Yes,Yes,2,No,Yes,Yes,No,No,No,1,Yes,4,83.85,2716.3,Yes,Month-to-month,Fiber optic,Credit card (automatic)
5816-QVHRX,Female,0,No,No,37,Yes,Yes,2,No,No,No,Yes,Yes,Yes,1,No,4,100.3,3541.4,No,Month-to-month,Fiber optic,Credit card (automatic)
5827-MWCZK,Male,0,Yes,Yes,56,Yes,Yes,2,No,Yes,No,Yes,Yes,No,1,Yes,4,96.95,5432.2,No,Month-to-month,Fiber optic,Credit card (automatic)
5828-DWPIL,Male,1,Yes,No,62,Yes,Yes,2,Yes,Yes,Yes,No,No,No,1,Yes,1,89.1,5618.3,No,Month-to-month,Fiber optic,Electronic check
5832-XKAES,Male,0,No,No,2,Yes,No,2,No,No,No,No,No,No,1,Yes,4,69.8,134.7,Yes,Month-to-month,Fiber optic,Credit card (automatic)
5834-ASPWA,Male,0,No,No,1,Yes,Yes,2,No,No,No,No,No,No,1,Yes,1,75.45,75.45,Yes,Month-to-month,Fiber optic,Electronic check
5835-BEQEU,Male,0,No,No,3,Yes,Yes,2,No,No,No,No,No,No,1,Yes,1,76.95,228.4,Yes,Month-to-month,Fiber optic,Electronic check
5839-SUYVZ,Male,0,No,No,16,Yes,No,2,No,No,No,Yes,No,No,1,Yes,4,74.55,1170.5,No,Month-to-month,Fiber optic,Credit card (automatic)
5842-POCOP,Female,0,Yes,No,5,Yes,No,2,Yes,No,Yes,No,No,Yes,1,Yes,2,88.9,454.15,Yes,Month-to-month,Fiber optic,Mailed check
5846-QFDFI,Female,0,Yes,Yes,33,Yes,Yes,2,No,Yes,Yes,Yes,No,No,1,No,4,88.6,2888.7,No,Month-to-month,Fiber optic,Credit card (automatic)
5857-TYBCJ,Male,1,Yes,No,44,Yes,Yes,2,No,No,Yes,No,Yes,No,1,Yes,1,89.2,4040.2,No,Month-to-month,Fiber optic,Electronic check
5868-YWPDW,Male,1,Yes,No,6,Yes,No,2,No,Yes,No,No,No,Yes,1,Yes,1,84.2,519.15,Yes,Month-to-month,Fiber optic,Electronic check
5875-YPQFJ,Male,0,No,No,1,Yes,No,2,No,No,No,No,No,No,1,Yes,1,69.9,69.9,Yes,Month-to-month,Fiber optic,Electronic check
5879-SESNB,Female,0,No,No,11,Yes,Yes,2,No,No,No,No,No,No,1,No,1,75.25,888.65,No,Month-to-month,Fiber optic,Electronic check
5883-GTGVD,Male,0,No,No,19,Yes,Yes,2,No,Yes,No,No,Yes,Yes,1,Yes,1,99.95,1931.75,Yes,Month-to-month,Fiber optic,Electronic check
5884-GCYMI,Male,0,No,No,1,Yes,No,2,No,No,No,No,No,No,1,No,2,69.4,69.4,Yes,Month-to-month,Fiber optic,Mailed check
5886-VLQVU,Male,0,Yes,No,35,Yes,Yes,2,No,No,No,Yes,No,Yes,1,Yes,3,89.85,3161.2,No,Month-to-month,Fiber optic,Bank transfer (automatic)
5889-JTMUL,Female,1,Yes,No,50,Yes,Yes,2,No,Yes,Yes,No,Yes,No,1,Yes,1,95.05,4888.7,Yes,Month-to-month,Fiber optic,Electronic check
5889-LFOLL,Female,0,No,No,13,Yes,Yes,2,No,No,No,No,No,Yes,1,Yes,1,84.6,1115.2,Yes,Month-to-month,Fiber optic,Electronic check
5895-QSXOD,Male,0,No,No,9,Yes,No,2,No,No,No,No,No,No,1,No,2,70.05,657.5,No,Month-to-month,Fiber optic,Mailed check
5898-IGSLP,Male,0,Yes,Yes,31,Yes,Yes,2,Yes,No,Yes,Yes,No,No,1,No,1,89.3,2823,No,Month-to-month,Fiber optic,Electronic check
5899-MQZZL,Female,0,No,No,13,Yes,Yes,2,No,No,No,No,No,No,1,Yes,2,75.0,999.45,Yes,Month-to-month,Fiber optic,Mailed check
5899-OUVKV,Male,0,No,No,31,Yes,No,2,No,Yes,No,No,Yes,Yes,1,Yes,1,94.5,2979.2,No,Month-to-month,Fiber optic,Electronic check
5908-QMGOE,Male,1,No,No,15,Yes,Yes,2,No,No,No,No,No,No,1,Yes,4,74.2,1133.9,Yes,Month-to-month,Fiber optic,Credit card (automatic)
5914-DVBWJ,Female,1,No,No,18,Yes,Yes,2,No,Yes,No,Yes,No,No,1,Yes,1,85.45,1505.85,Yes,Month-to-month,Fiber optic,Electronic check
5919-TMRGD,Female,0,No,Yes,1,Yes,No,2,No,No,No,No,Yes,No,1,Yes,1,79.35,79.35,Yes,Month-to-month,Fiber optic,Electronic check
5921-NGYRH,Male,0,Yes,No,64,Yes,No,2,Yes,No,No,No,No,No,1,Yes,2,73.55,4764,No,Month-to-month,Fiber optic,Mailed check
5922-ABDVO,Female,0,Yes,No,19,Yes,Yes,2,No,No,Yes,No,No,Yes,1,No,2,89.65,1761.05,Yes,Month-to-month,Fiber optic,Mailed check
5923-GXUOC,Male,0,No,No,10,Yes,No,2,Yes,Yes,Yes,No,Yes,Yes,1,Yes,1,104.4,1081.45,Yes,Month-to-month,Fiber optic,Electronic check
5928-QLDHB,Male,0,No,No,9,Yes,Yes,2,No,No,No,No,No,No,1,Yes,1,76.25,684.85,No,Month-to-month,Fiber optic,Electronic check
5931-FLJJF,Male,1,Yes,No,7,Yes,No,2,No,No,No,No,No,No,1,Yes,2,70.1,467.55,Yes,Month-to-month,Fiber optic,Mailed check
5934-RMPOV,Female,0,No,Yes,22,Yes,Yes,2,No,No,No,No,No,Yes,1,Yes,1,84.75,1816.75,No,Month-to-month,Fiber optic,Electronic check
5934-TSSAU,Female,0,Yes,Yes,23,Yes,No,2,No,No,Yes,No,No,No,1,Yes,4,75.3,1702.9,No,Month-to-month,Fiber optic,Credit card (automatic)
5935-FCCNB,Female,1,No,No,17,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,1,94.2,1608.15,No,Month-to-month,Fiber optic,Electronic check
5937-EORGB,Male,1,Yes,No,15,Yes,Yes,2,Yes,No,Yes,No,Yes,No,1,Yes,1,96.5,1392.25,No,Month-to-month,Fiber optic,Electronic check
5940-AHUHD,Male,0,No,No,1,Yes,No,2,No,No,No,No,No,No,1,No,2,70.6,70.6,Yes,Month-to-month,Fiber optic,Mailed check
5940-NFXKV,Male,0,Yes,Yes,19,Yes,Yes,2,No,No,No,No,No,Yes,1,Yes,1,83.65,1465.75,Yes,Month-to-month,Fiber optic,Electronic check
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,1,Yes,3,105.35,1559.25,No,Month-to-month,Fiber optic,Bank transfer (automatic)
5949-XIKAE,Female,0,Yes,Yes,8,Yes,No,2,No,Yes,No,No,Yes,No,1,Yes,1,83.55,680.05,Yes,Month-to-month,Fiber optic,Electronic check
5950-AAAGJ,Male,0,No,No,18,Yes,Yes,2,No,No,No,No,Yes,No,1,No,3,84.3,1537.9,No,Month-to-month,Fiber optic,Bank transfer (automatic)
5955-ERIHD,Male,0,Yes,No,18,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,1,94.7,1687.95,Yes,Month-to-month,Fiber optic,Electronic check
5956-VKDTT,Female,1,Yes,No,5,Yes,Yes,2,No,No,No,No,No,No,1,Yes,1,74.35,334.8,Yes,Month-to-month,Fiber optic,Electronic check
5956-YHHRX,Male,1,No,No,21,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,1,Yes,1,104.35,2271.85,No,Month-to-month,Fiber optic,Electronic check
5959-BELXA,Male,1,No,No,32,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,4,96.15,3019.25,Yes,Month-to-month,Fiber optic,Credit card (automatic)
5960-WPXQM,Male,0,No,No,1,Yes,No,2,No,No,No,No,Yes,No,1,Yes,1,79.05,79.05,Yes,Month-to-month,Fiber optic,Electronic check
5973-EJGDP,Male,0,No,No,51,Yes,Yes,2,No,Yes,Yes,Yes,No,No,1,Yes,1,87.35,4473,No,Month-to-month,Fiber optic,Electronic check
5976-JCJRH,Male,0,Yes,No,10,Yes,No,2,No,No,No,No,No,No,1,Yes,1,70.3,738.2,Yes,Month-to-month,Fiber optic,Electronic check
5977-CKHON,Female,0,Yes,Yes,43,Yes,Yes,2,No,No,Yes,No,No,Yes,1,Yes,3,92.55,4039,No,Month-to-month,Fiber optic,Bank transfer (automatic)
5980-NOPLP,Female,0,Yes,No,44,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,1,96.1,4364.1,Yes,Month-to-month,Fiber optic,Electronic check
5981-ITEMU,Male,0,Yes,No,40,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,3,97.1,3706.95,Yes,Month-to-month,Fiber optic,Bank transfer (automatic)
5982-FPVQN,Female,0,Yes,Yes,37,Yes,Yes,2,No,Yes,Yes,No,No,Yes,1,Yes,1,95.15,3532.85,No,Month-to-month,Fiber optic,Electronic check
5989-PGKJB,Female,0,No,No,16,Yes,No,2,No,Yes,No,No,No,Yes,1,Yes,1,86.25,1340.1,No,Month-to-month,Fiber optic,Electronic check
5995-SNNEW,Male,1,Yes,No,23,Yes,Yes,2,No,Yes,Yes,No,Yes,Yes,1,Yes,1,104.45,2184.85,No,Month-to-month,Fiber optic,Electronic check
5998-VVEJY,Male,0,No,No,26,Yes,Yes,2,No,No,No,Yes,No,No,1,Yes,1,80.5,2088.8,Yes,Month-to-month,Fiber optic,Electronic check
6000-APYLU,Male,0,No,No,9,Yes,No,2,No,No,No,No,No,Yes,1,Yes,1,80.8,713.1,Yes,Month-to-month,Fiber optic,Electronic check
6005-OBZPH,Female,1,No,No,26,Yes,Yes,2,No,Yes,No,No,Yes,No,1,Yes,1,89.15,2277.65,Yes,Month-to-month,Fiber optic,Electronic check
6015-VVHHE,Female,1,No,No,5,Yes,Yes,2,No,No,No,No,Yes,No,1,Yes,4,83.15,446.05,Yes,Month-to-month,Fiber optic,Credit card (automatic)
6017-PPLPX,Male,0,Yes,Yes,20,Yes,No,2,No,No,No,No,No,No,1,Yes,1,70.45,1470.95,Yes,Month-to-month,Fiber optic,Electronic check
6022-UGGSO,Female,1,No,No,32,Yes,No,2,No,Yes,No,No,No,No,1,Yes,1,74.4,2276.95,Yes,Month-to-month,Fiber optic,Electronic check
6023-YEBUP,Male,0,No,No,3,Yes,Yes,2,No,No,Yes,No,Yes,Yes,1,Yes,1,100.95,329.95,Yes,Month-to-month,Fiber optic,Electronic check
6029-WTIPC,Male,1,No,No,37,Yes,Yes,2,No,No,Yes,No,Yes,Yes,1,Yes,1,101.1,3744.05,Yes,Month-to-month,Fiber optic,Electronic check
6030-REHUX,Female,1,Yes,No,28,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes,1,Yes,1,110.85,3204.4,No,Month-to-month,Fiber optic,Electronic check
6032-KRXXO,Male,0,No,No,30,Yes,No,2,No,No,No,No,Yes,Yes,1,Yes,1,90.25,2755.35,Yes,Month-to-month,Fiber optic,Electronic check
6034-YMTOB,Female,0,No,No,5,Yes,No,2,No,No,No,Yes,No,No,1,Yes,2,75.65,399.45,No,Month-to-month,Fiber optic,Mailed check
6047-YHPVI,Male,0,No,No,5,Yes,No,2,No,No,No,No,No,No,1,Yes,1,69.7,316.9,Yes,Month-to-month,Fiber optic,Electronic check
6060-DRTNL,Female,1,No,No,5,Yes,No,2,No,No,Yes,No,Yes,No,1,Yes,2,84.85,415.55,Yes,Month-to-month,Fiber optic,Mailed check
6067-NGCEU,Female,0,No,No,65,Yes,Yes,2,Yes,Yes,Yes,No,Yes,Yes,1,Yes,4,111.05,7107,No,Month-to-month,Fiber optic,Credit card (automatic)
6075-SLNIL,Male,0,No,No,38,Yes,Yes,2,No,Yes,Yes,No,No,Yes,1,Yes,4,95.1,3691.2,No,Month-to-month,Fiber optic,Credit card (automatic)
6077-BDPXA,Female,0,No,No,3,Yes,No,2,No,No,No,No,No,No,1,Yes,1,70.15,194.2,No,Month-to-month,Fiber optic,Electronic check
6078-VESFR,Male,1,Yes,No,13,Yes,No,2,No,No,No,No,No,No,1,No,3,70.45,849.1,No,Month-to-month,Fiber optic,Bank transfer (automatic)
6080-TCMYC,Male,0,Yes,Yes,40,Yes,Yes,2,No,No,Yes,No,No,No,1,Yes,1,81.2,3292.3,No,Month-to-month,Fiber optic,Electronic check
6086-ESGRL,Female,0,No,No,1,Yes,No,2,No,No,No,No,No,Yes,1,No,4,80.15,80.15,Yes,Month-to-month,Fiber optic,Credit card (automatic)
6087-MVHJH,Female,0,No,No,16,Yes,Yes,2,No,No,Yes,No,No,Yes,1,Yes,1,88.45,1422.1,Yes,Month-to-month,Fiber optic,Electronic check
6088-BXMRG,Female,0,Yes,Yes,32,Yes,Yes,2,No,Yes,No,No,Yes,Yes,1,Yes,1,98.85,3089.6,No,Month-to-month,Fiber optic,Electronic check
6100-QQHEB,Male,0,Yes,Yes,17,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,1,92.55,1515.1,Yes,Month-to-month,Fiber optic,Electronic check
6101-IMRMM,Male,0,No,Yes,6,Yes,No,2,No,No,Yes,No,Yes,Yes,1,No,2,94.5,575.45,Yes,Month-to-month,Fiber optic,Mailed check
6103-BOCOU,Female,0,No,No,26,Yes,Yes,2,No,No,Yes,No,No,No,1,Yes,1,80.7,2193,No,Month-to-month,Fiber optic,Electronic check
6108-OQZDQ,Female,0,Yes,Yes,4,Yes,Yes,2,No,Yes,No,No,Yes,Yes,1,Yes,1,97.95,384.5,Yes,Month-to-month,Fiber optic,Electronic check
6110-OHIHY,Male,0,No,No,3,Yes,No,2,No,No,No,No,Yes,No,1,No,1,79.25,267.6,Yes,Month-to-month,Fiber optic,Electronic check
6116-RFVHN,Female,0,Yes,No,34,Yes,Yes,2,No,No,Yes,No,Yes,Yes,1,Yes,1,100.45,3414.65,No,Month-to-month,Fiber optic,Electronic check
6127-ISGTU,Female,0,Yes,No,16,Yes,Yes,2,No,No,No,No,Yes,No,1,Yes,1,84.95,1378.25,Yes,Month-to-month,Fiber optic,Electronic check
6137-NICCO,Female,0,Yes,Yes,6,Yes,Yes,2,No,Yes,Yes,No,Yes,No,1,Yes,2,94.05,518.75,No,Month-to-month,Fiber optic,Mailed check
6140-QNRQQ,Male,0,No,No,1,Yes,No,2,No,No,No,No,No,No,1,Yes,2,71.55,71.55,Yes,Month-to-month,Fiber optic,Mailed check
6161-UUUTA,Male,1,No,No,3,Yes,No,2,No,No,No,No,Yes,No,1,Yes,1,79.9,260.9,Yes,Month-to-month,Fiber optic,Electronic check
6166-ILMNY,Female,0,No,No,2,Yes,No,2,No,No,No,No,No,No,1,No,3,69.75,144.55,Yes,Month-to-month,Fiber optic,Bank transfer (automatic)
6168-WFVVF,Female,1,No,No,3,Yes,No,2,No,No,No,No,No,No,1,Yes,1,70.3,235.5,Yes,Month-to-month,Fiber optic,Electronic check
6168-YBYNP,Male,0,No,No,59,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes,1,Yes,1,111.35,6519.75,No,Month-to-month,Fiber optic,Electronic check
6172-FECYY,Male,0,Yes,Yes,49,Yes,Yes,2,No,No,No,No,Yes,No,1,No,1,84.5,4254.85,Yes,Month-to-month,Fiber optic,Electronic check
6173-GOLSU,Male,1,Yes,No,67,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,4,94.65,6079,No,Month-to-month,Fiber optic,Credit card (automatic)
6173-ITPWD,Male,0,Yes,No,47,Yes,Yes,2,No,Yes,Yes,No,No,No,1,Yes,3,83.35,4065,Yes,Month-to-month,Fiber optic,Bank transfer (automatic)
6175-IRFIT,Male,0,No,No,5,Yes,No,2,No,No,No,No,No,Yes,1,No,2,78.75,426.35,No,Month-to-month,Fiber optic,Mailed check
6178-KFNHS,Female,0,No,Yes,12,Yes,Yes,2,Yes,No,No,No,No,No,1,Yes,1,78.3,909.25,Yes,Month-to-month,Fiber optic,Electronic check
6179-GJPSO,Female,1,No,No,43,Yes,No,2,Yes,Yes,No,Yes,Yes,Yes,1,Yes,4,108.15,4600.7,Yes,Month-to-month,Fiber optic,Credit card (automatic)
6198-RTPMF,Female,0,Yes,No,17,Yes,Yes,2,No,No,No,No,Yes,Yes,1,No,1,92.6,1579.7,No,Month-to-month,Fiber optic,Electronic check
6198-ZFIOJ,Female,0,No,No,5,Yes,Yes,2,No,No,No,No,No,No,1,No,1,75.6,402.5,No,Month-to-month,Fiber optic,Electronic check
6204-IEUXJ,Female,0,No,No,3,Yes,No,2,No,No,Yes,Yes,No,No,1,No,4,80.1,217.55,Yes,Month-to-month,Fiber optic,Credit card (automatic)
6210-KBBPI,Male,1,No,No,9,Yes,Yes,2,No,Yes,No,No,Yes,Yes,1,Yes,4,99.45,919.4,Yes,Month-to-month,Fiber optic,Credit card (automatic)
6212-ATMLK,Female,0,No,No,50,Yes,Yes,2,No,No,No,No,Yes,Yes,1,Yes,1,95.7,4729.75,No,Month-to-month,Fiber optic,Electronic check
6215-NQCPY,Male,0,No,No,15,Yes,Yes,2,Yes,No,No,No,Yes,Yes,1,Yes,1,99.7,1566.75,No,Month-to-month,Fiber optic,Electronic check
6221-AVQYL,Male,0,No,No,2,Yes,Yes,2,No,No,No,No,No,No,1,Yes,4,73.25,131.05,Yes,Month-to-month,Fiber optic,Credit card (automatic)
6227-HWPWX,Female,0,No,Yes,15,Yes,No,2,No,No,No,No,No,No,1,No,3,69.0,994.8,Yes,Month-to-month,Fiber optic,Bank transfer (automatic)
